,labels,coordinates
2102,u,"[[0.4634382426738739, 0.8679391741752625], [0.5907586216926575, 0.7651779055595398], [0.6461604833602905, 0.5921506881713867], [0.5536642074584961, 0.45723405480384827], [0.43963077664375305, 0.3953339457511902], [0.6441292762756348, 0.47395333647727966], [0.651715874671936, 0.28909605741500854], [0.6451033353805542, 0.18251106142997742], [0.6442491412162781, 0.08506864309310913], [0.5469361543655396, 0.46123483777046204], [0.5583040714263916, 0.25655391812324524], [0.5721818208694458, 0.13913950324058533], [0.5852975845336914, 0.04073399305343628], [0.4553268849849701, 0.4912246763706207], [0.43014800548553467, 0.34619542956352234], [0.4600408375263214, 0.4673382341861725], [0.478577196598053, 0.5656453967094421], [0.3656678795814514, 0.5485484600067139], [0.357156366109848, 0.44995859265327454], [0.39139705896377563, 0.5391104221343994], [0.41044479608535767, 0.620802104473114]]"
2103,u,"[[0.4596441984176636, 0.8635461330413818], [0.5887006521224976, 0.753990113735199], [0.6412607431411743, 0.5816808342933655], [0.5477737188339233, 0.4440023899078369], [0.43614476919174194, 0.38233494758605957], [0.6429052948951721, 0.483204185962677], [0.6539410352706909, 0.29043591022491455], [0.6493421196937561, 0.18168145418167114], [0.649390459060669, 0.08430016040802002], [0.5464689135551453, 0.4698127508163452], [0.558546245098114, 0.26121991872787476], [0.5703558921813965, 0.14090240001678467], [0.5810478329658508, 0.04259708523750305], [0.45502346754074097, 0.49642133712768555], [0.42591655254364014, 0.34803152084350586], [0.45488449931144714, 0.4597960412502289], [0.474435955286026, 0.5554072260856628], [0.3626974821090698, 0.5475955605506897], [0.3548828959465027, 0.4451453983783722], [0.38587528467178345, 0.5290990471839905], [0.40295684337615967, 0.6091426610946655]]"
2104,u,"[[0.493047297000885, 0.8399806022644043], [0.6040942072868347, 0.7396765351295471], [0.6291308403015137, 0.5575305223464966], [0.5141631364822388, 0.4376276135444641], [0.39710545539855957, 0.3644859194755554], [0.6104347109794617, 0.41624578833580017], [0.6047272682189941, 0.2419256567955017], [0.5961154103279114, 0.14454475045204163], [0.5857884883880615, 0.06151258945465088], [0.5167821049690247, 0.4257289171218872], [0.511429488658905, 0.22403918206691742], [0.5156462788581848, 0.1144355982542038], [0.5101303458213806, 0.02819189429283142], [0.4352293610572815, 0.476765900850296], [0.39880913496017456, 0.35261571407318115], [0.45224469900131226, 0.4613916873931885], [0.47904589772224426, 0.5395662188529968], [0.3583211898803711, 0.5552310943603516], [0.3500327467918396, 0.449825644493103], [0.4018494784832001, 0.5361629724502563], [0.42696553468704224, 0.6090611219406128]]"
2105,u,"[[0.4962672293186188, 0.8468328714370728], [0.6076411008834839, 0.7479845285415649], [0.6274693012237549, 0.5669062733650208], [0.521666407585144, 0.44231873750686646], [0.4062504768371582, 0.36846211552619934], [0.6170624494552612, 0.4289514124393463], [0.6089090704917908, 0.25244420766830444], [0.5981665253639221, 0.15394000709056854], [0.5872297883033752, 0.06871679425239563], [0.5228275060653687, 0.4359176754951477], [0.5128567218780518, 0.23186174035072327], [0.5192382335662842, 0.12288634479045868], [0.5183678269386292, 0.03350412845611572], [0.4401983916759491, 0.48504337668418884], [0.40000084042549133, 0.34770655632019043], [0.455642431974411, 0.45765551924705505], [0.4840637743473053, 0.5388307571411133], [0.36575907468795776, 0.5655084848403931], [0.35996532440185547, 0.4582176208496094], [0.4131375849246979, 0.5405482053756714], [0.4370938539505005, 0.6112403869628906]]"
2106,u,"[[0.505843460559845, 0.8498376607894897], [0.6020456552505493, 0.7591285109519958], [0.6175460815429688, 0.5812643766403198], [0.5056436657905579, 0.46136274933815], [0.3905784487724304, 0.3879988491535187], [0.6037349104881287, 0.4248630404472351], [0.5961320400238037, 0.25475820899009705], [0.5854067206382751, 0.1536293923854828], [0.575018584728241, 0.06834834814071655], [0.512299656867981, 0.4359290301799774], [0.5019832849502563, 0.23964539170265198], [0.5023269653320312, 0.1279580444097519], [0.4941446781158447, 0.035277217626571655], [0.4327365756034851, 0.49189847707748413], [0.38014593720436096, 0.3686276078224182], [0.4337816834449768, 0.47506076097488403], [0.46764230728149414, 0.5538710951805115], [0.36072951555252075, 0.5777233242988586], [0.34200984239578247, 0.48123347759246826], [0.3942717909812927, 0.5627925395965576], [0.42466822266578674, 0.6315950155258179]]"
2107,u,"[[0.5020851492881775, 0.8591429591178894], [0.6045593023300171, 0.7522956132888794], [0.616971492767334, 0.5779845714569092], [0.507352352142334, 0.460058331489563], [0.394027978181839, 0.38142621517181396], [0.6107834577560425, 0.4309609532356262], [0.5955511927604675, 0.2565966546535492], [0.5825230479240417, 0.15661808848381042], [0.5699499249458313, 0.0685308575630188], [0.5175411701202393, 0.4397183060646057], [0.5056563019752502, 0.24066627025604248], [0.5028183460235596, 0.12989863753318787], [0.49621501564979553, 0.038815975189208984], [0.4356934428215027, 0.4935722053050995], [0.3790407180786133, 0.3599070608615875], [0.4328833818435669, 0.47013118863105774], [0.4673801064491272, 0.5526692271232605], [0.3637392222881317, 0.5804614424705505], [0.34351563453674316, 0.4768698811531067], [0.39837226271629333, 0.5575319528579712], [0.4290897846221924, 0.6284762024879456]]"
2108,u,"[[0.4716864824295044, 0.8580102920532227], [0.5597754716873169, 0.7554835081100464], [0.589860737323761, 0.5852383971214294], [0.48602697253227234, 0.45649880170822144], [0.3817802369594574, 0.3842513859272003], [0.6122074723243713, 0.4433479309082031], [0.6054822206497192, 0.2685842216014862], [0.5951205492019653, 0.16210737824440002], [0.5830074548721313, 0.07352006435394287], [0.5265056490898132, 0.4397471249103546], [0.5053335428237915, 0.24046067893505096], [0.5090594291687012, 0.13565152883529663], [0.506019115447998, 0.03809192776679993], [0.4457947611808777, 0.4746702015399933], [0.3780086040496826, 0.38930004835128784], [0.4208148121833801, 0.5060868263244629], [0.4617789387702942, 0.5805895924568176], [0.3774995505809784, 0.5288375616073608], [0.3389916718006134, 0.465489000082016], [0.37275540828704834, 0.5471209287643433], [0.4069508910179138, 0.6122521162033081]]"
2109,u,"[[0.5008859038352966, 0.6803715825080872], [0.5723919868469238, 0.6439355611801147], [0.5833086371421814, 0.5722243785858154], [0.5112581849098206, 0.5237084627151489], [0.42993587255477905, 0.49602586030960083], [0.5746364593505859, 0.4892781972885132], [0.5730646252632141, 0.4074830114841461], [0.5706139802932739, 0.3565351068973541], [0.5706820487976074, 0.31236743927001953], [0.503330409526825, 0.4937264621257782], [0.500985324382782, 0.4002189636230469], [0.5033695101737976, 0.3453298807144165], [0.5075167417526245, 0.298321396112442], [0.4433462619781494, 0.5193547606468201], [0.41878893971443176, 0.4769521653652191], [0.45820289850234985, 0.528923511505127], [0.48757919669151306, 0.5648951530456543], [0.3964684009552002, 0.5608406066894531], [0.39053618907928467, 0.5293253064155579], [0.4376673698425293, 0.5727556347846985], [0.4705733060836792, 0.607100248336792]]"
2110,u,"[[0.49730804562568665, 0.6830999851226807], [0.5685926675796509, 0.6486624479293823], [0.5761528611183167, 0.5771225690841675], [0.5070601105690002, 0.5284909605979919], [0.42499399185180664, 0.4999839961528778], [0.572428822517395, 0.49071234464645386], [0.5704761743545532, 0.40882760286331177], [0.5667639970779419, 0.357715904712677], [0.5659920573234558, 0.3141441345214844], [0.5028243660926819, 0.49414917826652527], [0.5035813450813293, 0.40006962418556213], [0.5058633089065552, 0.34358617663383484], [0.5079212188720703, 0.2955109179019928], [0.44314372539520264, 0.5191889405250549], [0.41321665048599243, 0.4760492742061615], [0.4537713825702667, 0.5309228301048279], [0.48447227478027344, 0.568490743637085], [0.39413920044898987, 0.5606309175491333], [0.38157615065574646, 0.5255001783370972], [0.4268927574157715, 0.5685052275657654], [0.45871680974960327, 0.6020877361297607]]"
2111,u,"[[0.4956232011318207, 0.6757670044898987], [0.5665852427482605, 0.639896810054779], [0.5726966857910156, 0.5680369734764099], [0.49561241269111633, 0.520327091217041], [0.4128187298774719, 0.4904025197029114], [0.57917720079422, 0.48586392402648926], [0.5752720832824707, 0.4064196050167084], [0.5720682740211487, 0.35711950063705444], [0.5714548230171204, 0.3130868673324585], [0.507841944694519, 0.4888167679309845], [0.5095855593681335, 0.3963087201118469], [0.5123845338821411, 0.3423207402229309], [0.5136808753013611, 0.29440075159072876], [0.4453982412815094, 0.5125681161880493], [0.4140629470348358, 0.47264695167541504], [0.4542160630226135, 0.5299399495124817], [0.4841800034046173, 0.566055178642273], [0.3948037922382355, 0.5520762801170349], [0.38048669695854187, 0.5226695537567139], [0.42347097396850586, 0.5679046511650085], [0.45241719484329224, 0.5995047092437744]]"
2112,u,"[[0.4999135732650757, 0.6734510660171509], [0.5784764885902405, 0.6408780217170715], [0.5938302278518677, 0.5637057423591614], [0.5220929384231567, 0.5143967866897583], [0.43691286444664, 0.49054524302482605], [0.56293123960495, 0.4906349182128906], [0.558729887008667, 0.40678173303604126], [0.5562120676040649, 0.3577895164489746], [0.5541633367538452, 0.3144885003566742], [0.495136022567749, 0.49586132168769836], [0.49421611428260803, 0.4010002613067627], [0.5003710389137268, 0.3447412848472595], [0.5031353831291199, 0.2955845594406128], [0.43518152832984924, 0.5195004343986511], [0.41624629497528076, 0.468595027923584], [0.4617535471916199, 0.5166030526161194], [0.4913555085659027, 0.5517960786819458], [0.3851296305656433, 0.5569775104522705], [0.3982161581516266, 0.5251185894012451], [0.4510990381240845, 0.564598023891449], [0.4823538661003113, 0.5958936214447021]]"
2113,u,"[[0.498062402009964, 0.6663327813148499], [0.580498218536377, 0.63788902759552], [0.590679943561554, 0.5608561635017395], [0.5198480486869812, 0.5136229395866394], [0.43436336517333984, 0.491592675447464], [0.5608667135238647, 0.4892432391643524], [0.5607265830039978, 0.4071313142776489], [0.5589744448661804, 0.3574068248271942], [0.5556311011314392, 0.31504127383232117], [0.4977666437625885, 0.49508950114250183], [0.4977787137031555, 0.40223604440689087], [0.504335343837738, 0.34605634212493896], [0.504105269908905, 0.2973307967185974], [0.44189929962158203, 0.5179529786109924], [0.4153445065021515, 0.46955636143684387], [0.4592672884464264, 0.514010488986969], [0.48782333731651306, 0.5473439693450928], [0.3941158652305603, 0.5540955066680908], [0.3977145254611969, 0.5237876772880554], [0.4479066729545593, 0.563145637512207], [0.47737911343574524, 0.5952057242393494]]"
2114,u,"[[0.4447437524795532, 0.902965784072876], [0.5779295563697815, 0.8516750335693359], [0.6696786880493164, 0.7024556398391724], [0.5997782945632935, 0.5815699696540833], [0.4759886860847473, 0.5311813950538635], [0.5844094157218933, 0.4712982475757599], [0.5874216556549072, 0.29562926292419434], [0.5821143388748169, 0.1948872208595276], [0.5718867182731628, 0.09690260887145996], [0.48718035221099854, 0.4560183882713318], [0.485085129737854, 0.2586532235145569], [0.49066662788391113, 0.13983997702598572], [0.4929257035255432, 0.04260262846946716], [0.3997512757778168, 0.48718440532684326], [0.37340283393859863, 0.31321072578430176], [0.3984190821647644, 0.3973753750324249], [0.41297176480293274, 0.4914156198501587], [0.31642648577690125, 0.5525880455970764], [0.30894219875335693, 0.41862577199935913], [0.34751468896865845, 0.4636794924736023], [0.36893007159233093, 0.5413222908973694]]"
2115,u,"[[0.4627964198589325, 0.8994396924972534], [0.5904464721679688, 0.8286441564559937], [0.6572511792182922, 0.6674586534500122], [0.5604689717292786, 0.5459554195404053], [0.4322276711463928, 0.5171353220939636], [0.5894752144813538, 0.4608572721481323], [0.5811294317245483, 0.2814137637615204], [0.5735360383987427, 0.18264639377593994], [0.5622158050537109, 0.08791637420654297], [0.48986944556236267, 0.4463900029659271], [0.4843892753124237, 0.253104567527771], [0.49276190996170044, 0.13901498913764954], [0.4952954053878784, 0.04056808352470398], [0.4026205539703369, 0.47542712092399597], [0.3767990469932556, 0.30545496940612793], [0.40626105666160583, 0.39693576097488403], [0.41886672377586365, 0.4915091395378113], [0.3234277069568634, 0.5368818640708923], [0.3086751699447632, 0.4021984934806824], [0.3440744876861572, 0.44762295484542847], [0.36188623309135437, 0.5237544775009155]]"
2116,u,"[[0.46110954880714417, 0.8888843059539795], [0.5868561267852783, 0.8276180028915405], [0.6608940958976746, 0.6743357181549072], [0.5784354209899902, 0.5633305907249451], [0.45575815439224243, 0.522436261177063], [0.5838280916213989, 0.45808741450309753], [0.5777510404586792, 0.28632503747940063], [0.5707155466079712, 0.1863824427127838], [0.5610547661781311, 0.09208405017852783], [0.48673713207244873, 0.4458366632461548], [0.47859644889831543, 0.2555304169654846], [0.4843531847000122, 0.1392401158809662], [0.48725420236587524, 0.04316490888595581], [0.4002971053123474, 0.47771766781806946], [0.3702256679534912, 0.3071709871292114], [0.3995162844657898, 0.39459192752838135], [0.41588011384010315, 0.48657581210136414], [0.31995832920074463, 0.5410730242729187], [0.3043467104434967, 0.4072563350200653], [0.3407518267631531, 0.45356613397598267], [0.36095964908599854, 0.5296616554260254]]"
2117,u,"[[0.47411057353019714, 0.8611820936203003], [0.5973927974700928, 0.7995162010192871], [0.6548911333084106, 0.652753472328186], [0.56322181224823, 0.5421432256698608], [0.4458802044391632, 0.500846803188324], [0.5980766415596008, 0.4486747980117798], [0.5809175372123718, 0.27516674995422363], [0.5675125122070312, 0.173346608877182], [0.5550072193145752, 0.08275800943374634], [0.501876950263977, 0.4380190074443817], [0.4944860637187958, 0.2513355612754822], [0.49820515513420105, 0.13455504179000854], [0.5038317441940308, 0.04045376181602478], [0.416099488735199, 0.46958863735198975], [0.39303258061408997, 0.3169000744819641], [0.4061761796474457, 0.3975052237510681], [0.41346243023872375, 0.4875572919845581], [0.33575427532196045, 0.5287837386131287], [0.3117332458496094, 0.40781715512275696], [0.342082142829895, 0.4474721848964691], [0.3655748665332794, 0.5171251893043518]]"
2118,u,"[[0.47411254048347473, 0.8658615946769714], [0.5916374325752258, 0.8040961027145386], [0.6511435508728027, 0.6574611663818359], [0.5617640018463135, 0.5476718544960022], [0.44341716170310974, 0.4980982840061188], [0.5988165736198425, 0.44890767335891724], [0.5834212899208069, 0.27488529682159424], [0.5711406469345093, 0.17281164228916168], [0.5601840019226074, 0.0814397931098938], [0.5036717653274536, 0.437573105096817], [0.49603405594825745, 0.24935686588287354], [0.4988713264465332, 0.13541582226753235], [0.505454421043396, 0.04001989960670471], [0.417887806892395, 0.46835410594940186], [0.39396727085113525, 0.30933311581611633], [0.40578198432922363, 0.4029087722301483], [0.413229376077652, 0.496479332447052], [0.3379671573638916, 0.5279272794723511], [0.31086066365242004, 0.40605130791664124], [0.33845895528793335, 0.45076751708984375], [0.36099570989608765, 0.5211002826690674]]"
2119,u,"[[0.47967779636383057, 0.924476146697998], [0.6141851544380188, 0.8300656080245972], [0.6627077460289001, 0.6444225311279297], [0.588652491569519, 0.4995954632759094], [0.46835318207740784, 0.4373567998409271], [0.6298375129699707, 0.4926995635032654], [0.6449832916259766, 0.3070780336856842], [0.639164388179779, 0.19032633304595947], [0.6293903589248657, 0.08928340673446655], [0.5310369729995728, 0.48271557688713074], [0.5405519008636475, 0.2816019058227539], [0.5492461323738098, 0.14461660385131836], [0.551859438419342, 0.03856673836708069], [0.43509310483932495, 0.5159585475921631], [0.42830711603164673, 0.40485817193984985], [0.46270987391471863, 0.5189387202262878], [0.4764862358570099, 0.6138886213302612], [0.33806073665618896, 0.5688686966896057], [0.3421900272369385, 0.4634195864200592], [0.3844344913959503, 0.5405230522155762], [0.40674903988838196, 0.6226152777671814]]"
